,ID,URL,小区名称,城市,区域,片区,参考均价,建筑年代,总栋数,总户数,开发商,物业费,物业公司,建筑类型,地址
0,3011053502384,http://cd.lianjia.com/xiaoqu/3011053502384,中铁伊萨贝拉,成都,郫都,犀浦,6770,2010年建成,16栋,2279户,中铁二院(成都)置业开发有限责任公司,1.6元/平米/月,中铁二院（成都）建设发展有限公司,塔楼/板楼,(郫都犀浦)泰山北街421号
0,3011056632743,http://cd.lianjia.com/xiaoqu/3011056632743,中铁瑞景茗城,成都,郫都,郫县城区,5664,2012年建成,7栋,1230户,中铁八局集团房地产开发有限公司,1元/平米/月,成都花园物业管理有限公司,塔楼/板楼/塔板结合,(郫都郫县城区)杜鹃路468
0,3011056655752,http://cd.lianjia.com/xiaoqu/3011056655752,中信未来城南区,成都,郫都,郫县城区,7545,2013年建成,29栋,2975户,无开发商,1.6元/平米/月,深圳市中信物业管理有限公司成都分公司,塔楼/板楼,(郫都郫县城区)郫筒镇文信路199号
0,1611061360973,http://cd.lianjia.com/xiaoqu/1611061360973,柳浪湾街68号,成都,温江,温江大学城,暂无报价,暂无信息,2栋,116户,暂无信息,暂无信息,成都金强住邦物业,未知类型,(温江温江大学城)柳浪湾街68号
0,3011056116841,http://cd.lianjia.com/xiaoqu/3011056116841,上风苑,成都,郫都,红光,4947,2012年建成,1栋,648户,成都上风房地产有限公司,1.6元/平米/月,郫县云盛物业管理有限公司,塔楼,(郫都红光)红光路233号
0,3011056144769,http://cd.lianjia.com/xiaoqu/3011056144769,怡华居,成都,郫都,红光,4797,2006年建成,4栋,648户,无开发商,1元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都红光)广场路北一段387号
0,1611059005808,http://cd.lianjia.com/xiaoqu/1611059005808,西区花园晨之曦,成都,郫都,犀浦,6841,2004年建成,6栋,434户,成都志达房产开发有限公司,0.9元/平米/月,四川省润无声物业发展有限责任公司,板楼/塔板结合,(郫都犀浦)兴业南街89号
0,3011056127877,http://cd.lianjia.com/xiaoqu/3011056127877,西华阳光,成都,郫都,红光,4924,2002年建成,8栋,279户,无开发商,0.6元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都红光)荷塘路134号
0,1611060964078,http://cd.lianjia.com/xiaoqu/1611060964078,交大万嘉蓉杏园,成都,郫都,犀浦,6255,2011年建成,13栋,656户,成都嘉汇置业有限公司,1.2元/平米/月,暂无信息,塔楼,(郫都犀浦)校园路818号
0,3011056617234,http://cd.lianjia.com/xiaoqu/3011056617234,西江月,成都,郫都,成外,8521,2009年建成,13栋,2324户,四川炎华置信实业（集团）有限公司,1.98元/平米/月,成都洁华物业管理有限公司,塔楼/板楼,(郫都成外)金粮路599号
0,1611061588782,http://cd.lianjia.com/xiaoqu/1611061588782,恒创蜀都公馆,成都,郫都,郫县万达,6145,2012年建成,3栋,660户,四川恒创实业发展有限责任公司,暂无信息,街道办事处（委员会）代管物业,板楼,(郫都郫县万达)郫筒街道郫筒镇东大街699号
0,1611061213783,http://cd.lianjia.com/xiaoqu/1611061213783,水榭花都,成都,郫都,犀浦,5938,2008年建成,8栋,480户,四川省遂宁市欣茂房地产开发有限公司,0.8元/平米/月,英联华（香港）物业管理顾问有限公司,板楼,(郫都犀浦)泰山北街92号
0,3011056121780,http://cd.lianjia.com/xiaoqu/3011056121780,西城雅居,成都,郫都,红光,4718,2009年建成,2栋,530户,无开发商,1.2元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都红光)红光镇合兴路23号
0,1611059017085,http://cd.lianjia.com/xiaoqu/1611059017085,西区花园水之缘,成都,郫都,犀浦,10461,2006年建成,5栋,55户,成都志达房产开发有限公司,1元/平米/月,四川省润无声物业发展有限责任公司,板楼,(郫都犀浦)兴业南街218号
0,1611061552079,http://cd.lianjia.com/xiaoqu/1611061552079,润扬双铁广场,成都,郫都,犀浦,8515,2015年建成,10栋,2296户,成都犀牛房地产开发有限公司,2.15元/平米/月,成都孺牛物业服务管理有限公司,塔板结合,(郫都犀浦)天府路88号
0,3011056115155,http://cd.lianjia.com/xiaoqu/3011056115155,山木居,成都,郫都,红光,4276,暂无信息,2栋,507户,暂无信息,暂无信息,暂无信息,板楼,(郫都红光)家园街99
0,1611061515898,http://cd.lianjia.com/xiaoqu/1611061515898,学林雅苑,成都,郫都,成外,10666,2007年建成,120栋,256户,四川佳恒实业有限公司,2元/平米/月,成都安信物业管理有限责任公司,板楼,(郫都成外)和心路200号
0,3011054940489,http://cd.lianjia.com/xiaoqu/3011054940489,公园榕郡,成都,郫都,犀浦,6520,2011年建成,13栋,1156户,成都西盛房地产有限责任公司,1.3至1.5元/平米/月,四川悦华置地物业管理有限公司,塔板结合,(郫都犀浦)国宁东路419
0,3011053476527,http://cd.lianjia.com/xiaoqu/3011053476527,锦苑三期,成都,郫都,犀浦,6652,2000年建成,24栋,1066户,无开发商,0.5元/平米/月,街道办事处（委员会）代管物业,塔板结合,(郫都犀浦)犀浦校园路381号
0,1611061913157,http://cd.lianjia.com/xiaoqu/1611061913157,中铁瑞景茗城二期,成都,郫都,郫县城区,5909,暂无信息,13栋,1593户,无开发商,暂无信息,小区物管处,未知类型,(郫都郫县城区)科化南路33号
0,1611062083462,http://cd.lianjia.com/xiaoqu/1611062083462,和韵美联墅,成都,郫都,郫县城区,3552,2012年建成,20栋,492户,成都市美联蜀房地产开发有限公司,1.5元/平米/月,成都市美联墅物业管理有限公司,塔板结合,(郫都郫县城区)望丛西路433号
0,3011056118244,http://cd.lianjia.com/xiaoqu/3011056118244,尚景岁月,成都,郫都,红光,5572,2007年建成,9栋,332户,四川硕润置业有限公司,0.5元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都红光)成灌路东段96号
0,1614104390307099,http://cd.lianjia.com/xiaoqu/1614104390307099,西都会,成都,郫都,郫县城区,4188,暂无信息,2栋,963户,暂无信息,暂无信息,暂无信息,塔楼,(郫都郫县城区)成灌西路9号
0,1611061550436,http://cd.lianjia.com/xiaoqu/1611061550436,枫林秀色,成都,郫都,郫县城区,5493,2003年建成,10栋,310户,无开发商,1.2元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县城区)望从祠中路396号
0,3011055734578,http://cd.lianjia.com/xiaoqu/3011055734578,时代花城三期,成都,郫都,郫县万达,5836,2009年建成,7栋,506户,无开发商,0.6元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县万达)郫筒镇东大街539号
0,3011056329322,http://cd.lianjia.com/xiaoqu/3011056329322,锦里光华,成都,温江,花都大道,5253,2006年建成,11栋,552户,成都达亨实业有限公司,0.8至1元/平米/月,成都交大智能物业管理有限公司,板楼,(温江花都大道)锦泉街98号
0,3011056048876,http://cd.lianjia.com/xiaoqu/3011056048876,滨河花园,成都,郫都,郫县万达,4598,2007年建成,9栋,270户,成都安达祥和置业有限公司,1.2元/平米/月,成都盛和物业管理有限公司,板楼,(郫都郫县万达)望丛东路478号
0,3011055724287,http://cd.lianjia.com/xiaoqu/3011055724287,时代花城豪庭二期,成都,郫都,郫县城区,5208,2010年建成,14栋,966户,成都西源投资有限公司,0.9元/平米/月,四川申安物业有限公司,塔楼/板楼,(郫都郫县城区)安民街36号
0,1611061682428,http://cd.lianjia.com/xiaoqu/1611061682428,万树森林1期,成都,郫都,犀浦,7632,2008年建成,7栋,550户,无开发商,0.95元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都犀浦)国宁东路1号
0,3011055715394,http://cd.lianjia.com/xiaoqu/3011055715394,鹃城园三期,成都,郫都,郫县城区,4160,暂无信息,20栋,1138户,暂无信息,暂无信息,暂无信息,未知类型,(郫都郫县城区)红瓦街215号
0,3011056142855,http://cd.lianjia.com/xiaoqu/3011056142855,攀交花园,成都,郫都,犀浦,4132,2002年建成,12栋,468户,无开发商,0.5元/平米/月,街道办事处（委员会）代管物业,塔板结合,(郫都犀浦)镇珠江西路23号
0,3011056138244,http://cd.lianjia.com/xiaoqu/3011056138244,阳光小筑,成都,郫都,红光,4617,暂无信息,2栋,432户,暂无信息,暂无信息,暂无信息,未知类型,(郫都红光)正兴路209
0,3011056002460,http://cd.lianjia.com/xiaoqu/3011056002460,精城名典,成都,郫都,郫县城区,5129,2006年建成,9栋,600户,无开发商,1.2元/平米/月,成都鸿宇物业管理有限公司,板楼,(郫都郫县城区)安民街37号
0,1611061535022,http://cd.lianjia.com/xiaoqu/1611061535022,青铜时代,成都,郫都,郫县万达,4284,2009年建成,5栋,1000户,无开发商,1元/平米/月,街道办事处（委员会）代管物业,塔楼/板楼,(郫都郫县万达)一里东街249号
0,3011055756076,http://cd.lianjia.com/xiaoqu/3011055756076,博园世家,成都,郫都,郫县万达,4824,2006年建成,6栋,312户,成都市腾启房地产开发有限公司,0.5元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县万达)一里阳光街211号
0,3011056632739,http://cd.lianjia.com/xiaoqu/3011056632739,桃园柳岸,成都,郫都,郫县城区,5374,暂无信息,30栋,1543户,暂无信息,暂无信息,暂无信息,塔楼/板楼,(郫都郫县城区)望丛西路156号
0,3011056005105,http://cd.lianjia.com/xiaoqu/3011056005105,时代花城一期,成都,郫都,郫县城区,5703,2009年建成,7栋,352户,成都西源投资有限公司,0.9元/平米/月,四川申安物业有限公司,板楼/塔板结合,(郫都郫县城区)东二环路东36号
0,1611061538076,http://cd.lianjia.com/xiaoqu/1611061538076,怡家小区,成都,郫都,郫县万达,3387,2000年建成,1栋,204户,成都晨光地产,1元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县万达)鹃兴路222号
0,1611061549745,http://cd.lianjia.com/xiaoqu/1611061549745,兰枫园,成都,郫都,犀浦,7732,2011年建成,14栋,760户,无开发商,暂无信息,街道办事处（委员会）代管物业,塔板结合,(郫都犀浦)犀浦校园路816号
0,3011056633362,http://cd.lianjia.com/xiaoqu/3011056633362,中铁奥维尔,成都,郫都,郫县城区,8100,2014年建成,22栋,1772户,中铁八局集团房地产开发有限公司,1.8至2.5元/平米/月,四川力保企业管理有限公司,板楼/塔板结合,(郫都郫县城区)梨园路一段528号
0,3011055689106,http://cd.lianjia.com/xiaoqu/3011055689106,兴秀丽景,成都,郫都,郫县城区,4577,2006年建成,8栋,360户,无开发商,0.6元/平米/月,成都南极物业管理有限公司,板楼/塔板结合,(郫都郫县城区)何公路309号
0,3011055736035,http://cd.lianjia.com/xiaoqu/3011055736035,蜀都新天地,成都,郫都,郫县万达,5051,2012年建成,2栋,462户,成都汇信置业有限公司 ,1.6元/平米/月,天津融信物业运营管理有限公司,塔楼,(郫都郫县万达)望丛东路392号
0,1611061599152,http://cd.lianjia.com/xiaoqu/1611061599152,崇兴小区,成都,郫都,郫县万达,3639,2000年建成,26栋,976户,无开发商,0.8元/平米/月,街道办事处（委员会）代管物业,板楼/塔板结合,(郫都郫县万达)成灌东路347号
0,167218613989220,http://cd.lianjia.com/xiaoqu/167218613989220,今日田园,成都,郫都,郫县城区,6515,2010年建成,39栋,63户,成都世禾置业有限公司,3元/平米/月,成都盛禾物业服务有限公司,未知类型,(郫都郫县城区)郫县友爱镇子云路98号
0,3011055733520,http://cd.lianjia.com/xiaoqu/3011055733520,鹃城印象,成都,郫都,郫县万达,4274,2010年建成,3栋,180户,无开发商,0.6元/平米/月,街道办事处（委员会）代管物业,塔板结合,(郫都郫县万达)鹃兴路266号
0,1611061697756,http://cd.lianjia.com/xiaoqu/1611061697756,西区丽景花园,成都,郫都,犀浦,6298,2000年建成,3栋,78户,无开发商,1元/平米/月,街道办事处（委员会）代管物业,塔板结合,(郫都犀浦)下街428号
0,1611061213105,http://cd.lianjia.com/xiaoqu/1611061213105,城西阳光,成都,郫都,犀浦,7089,2010年建成,1栋,96户,无开发商,1元/平米/月,街道办事处（委员会）代管物业,塔楼,(郫都犀浦)下街439号
0,1611061249083,http://cd.lianjia.com/xiaoqu/1611061249083,蜀风庭院,成都,郫都,郫县城区,3900,2009年建成,20栋,624户,无开发商,0.6元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县城区)平安路65号
0,1610816744075952,http://cd.lianjia.com/xiaoqu/1610816744075952,犀浦百伦广场,成都,郫都,犀浦,7539,暂无信息,1栋,392户,暂无信息,暂无信息,暂无信息,板楼,(郫都犀浦)犀浦镇国宁东路69号
0,1611061525057,http://cd.lianjia.com/xiaoqu/1611061525057,泰立观筑,成都,郫都,郫县城区,5640,2011年建成,2栋,849户,四川省泰立置业有限公司,1.3元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县城区)郫筒镇书院街111号
0,1611061534950,http://cd.lianjia.com/xiaoqu/1611061534950,锦绣东方,成都,郫都,郫县城区,5748,2015年建成,3栋,541户,四川嘉祥房地产开发有限公司 ,0.9元/平米/月,成都广惠物业管理有限公司,塔楼/板楼/塔板结合,(郫都郫县城区)东大街268号
0,1611061013716,http://cd.lianjia.com/xiaoqu/1611061013716,西华雅苑,成都,郫都,红光,4433,2005年建成,4栋,197户,无开发商,0.6元/平米/月,小区物管处,板楼,(郫都红光)广场路323号
0,1611061148776,http://cd.lianjia.com/xiaoqu/1611061148776,泰山新城桂花苑,成都,郫都,犀浦,5112,2000年建成,25栋,865户,无开发商,0.5元/平米/月,街道办事处（委员会）代管物业,板楼/塔板结合,(郫都犀浦)珠江东街91号
0,3011055699913,http://cd.lianjia.com/xiaoqu/3011055699913,蜀源国都,成都,郫都,郫县城区,5219,2011年建成,4栋,241户,无开发商,0.7元/平米/月,四川申安物业服务有限公司,板楼,(郫都郫县城区)望丛西路75号
0,3011055760920,http://cd.lianjia.com/xiaoqu/3011055760920,鹃城帝景,成都,郫都,郫县万达,5047,2008年建成,9栋,444户,成都岁宝房地产开发有限公司,0.6元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县万达)一环路东北段260号
0,1611061901620,http://cd.lianjia.com/xiaoqu/1611061901620,天益佳苑,成都,郫都,犀浦,5804,2004年建成,6栋,274户,四川鸿宇建设开发有限责任公司,1.2元/平米/月,成都鸿宇物业管理有限公司,板楼,(郫都犀浦)泰山北街58号
0,1611063168544,http://cd.lianjia.com/xiaoqu/1611063168544,蜀都万达广场,成都,郫都,郫县万达,4874,2014年建成,6栋,2712户,成都市郫县万达广场投资有限公司,2至2.5元/平米/月,成都宏鹏物业管理有限公司,塔楼/塔板结合,(郫都郫县万达)望丛东路139号
0,1610954155241179,http://cd.lianjia.com/xiaoqu/1610954155241179,西城鸥鹭湾,成都,郫都,郫县城区,4641,暂无信息,7栋,1108户,暂无信息,暂无信息,暂无信息,塔楼/板楼/塔板结合,(郫都郫县城区)西源大道4599号
0,3011056617566,http://cd.lianjia.com/xiaoqu/3011056617566,铂金时代,成都,郫都,郫县城区,4716,2003年建成,17栋,1396户,无开发商,0.8元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县城区)梨园路一段529号
0,1611061461292,http://cd.lianjia.com/xiaoqu/1611061461292,林涧上馆,成都,郫都,郫县城区,4831,2008年建成,8栋,312户,无开发商,0.6元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县城区)望从西路150号
0,1611061509090,http://cd.lianjia.com/xiaoqu/1611061509090,国安尚郡,成都,郫都,郫县城区,4592,2007年建成,1栋,448户,成都裕达房地产有限责任公司,0.78元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都郫县城区)望丛中路732号
0,3011056022103,http://cd.lianjia.com/xiaoqu/3011056022103,水岸天城,成都,郫都,郫县城区,5066,2009年建成,9栋,505户,四川天成集团,1元/平米/月,四川忠信物业管理有限公司,塔楼/板楼,(郫都郫县城区)西大街368号
0,3011054118302,http://cd.lianjia.com/xiaoqu/3011054118302,林江新苑,成都,郫都,犀浦,4746,2016年建成,9栋,658户,无开发商,1元/平米/月,街道办事处（委员会）代管物业,板楼,(郫都犀浦)群兴路318号
